machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;928828
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;936548
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;932611
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;934105
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;933869
cenva;2048;64;64;8;max;ordered;126;;unlabelled;125;934909
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;873758
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;877720
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;880065
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;882419
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;880797
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;882593
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;885596
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;879535
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;885416
cenva;2048;32;32;8;max;ordered;126;;unlabelled;125;879327
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1773814
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1794472
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1776615
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1788205
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1780466
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1790344
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1770905
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1779187
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1769952
cenva;2048;128;128;8;max;ordered;247;;unlabelled;250;1806732
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1778184
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1778570
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1778291
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1760857
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1780180
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1773799
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1787932
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1780158
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1767417
cenva;2048;64;64;8;max;ordered;247;;unlabelled;250;1781976
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1677544
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1666338
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1676867
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1680379
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1669872
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1675347
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1662476
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1674906
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1670628
cenva;2048;32;32;8;max;ordered;247;;unlabelled;250;1673937
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;426799
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;431236
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;429438
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;435583
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;428070
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;432584
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;425999
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;426208
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;434706
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;995959
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;999970
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;999481
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1004566
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1006600
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;995159
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;999152
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;997201
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;997220
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1901652
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1893674
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1898283
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1901537
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1905770
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1903895
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1896390
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1905069
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1914739
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;431969
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;436185
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;429222
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;426538
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;435580
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;429313
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;430738
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;426864
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;426834
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;995743
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;994882
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;999231
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;999888
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1001460
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1007750
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;996331
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1014277
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1011833
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1904299
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1925182
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1909381
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1896878
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1891332
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1905616
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1894901
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1904170
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1897979
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;425820
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;436999
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;426775
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;426938
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;426825
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;427624
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;425977
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;434866
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;426155
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;994325
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1006972
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;997811
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1017419
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;995833
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1015882
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1011493
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1001614
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1017114
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1895614
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1905067
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1912833
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1898007
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1907665
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1900094
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1917494
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1897118
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1901696
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;428234
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;428526
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;427464
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;426717
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;428341
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;429892
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;429755
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;434925
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;427120
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1000650
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1020783
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;997635
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;997458
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;997857
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1003378
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;999229
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;994659
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;996498
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1924736
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1954395
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1895875
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1900777
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1897305
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1901170
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1900592
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1898909
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1903167
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;428276
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;429221
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;433594
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;436613
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;431700
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;430777
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;433437
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;427346
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;428492
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;999428
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;1002396
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;998745
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1004624
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1018276
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;998845
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1004217
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1002364
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;999058
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1925287
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1905579
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1916582
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1906446
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1918692
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1917805
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1922686
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1898142
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1895978
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;427997
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;428402
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;428561
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;430535
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;429524
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;430078
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;429182
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;428884
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;428343
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;999998
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;997747
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1019151
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1013204
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1004681
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1007416
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;995025
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1001445
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1001435
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1907360
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1916042
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1902638
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1903124
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1914497
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1896635
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1912652
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1916127
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1898057
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;434426
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;430720
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;429412
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;429225
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;427068
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;428668
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;430108
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;429473
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;430294
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1002894
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;999374
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1008411
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1003250
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1003727
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1001372
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;1005063
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;1009689
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;1001294
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1937659
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1933542
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1941672
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1913024
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1902147
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1897421
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1891321
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1913085
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1918522
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;429129
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;428183
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;428822
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;428286
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;436253
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;434743
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;427734
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;432541
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;426770
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;1002755
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;998061
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;1003730
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;995002
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;995988
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1009859
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1001510
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1018566
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1002951
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1906222
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1895567
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1924314
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1955294
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1999824
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1975876
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1905555
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1909961
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1904000
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;432106
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;430049
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;438266
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;427174
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;436288
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;428562
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;429828
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;429525
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;427551
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1003029
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1019507
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1017365
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1002178
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1005021
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1008232
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1003248
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;994215
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;1010468
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1898185
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1917602
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1910353
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1915195
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1900860
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1909366
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1904194
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1930247
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1906994
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;426327
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;426936
cenva;2048;128;128;1;max;seq;51;dynamic;unlabelled;50;430527
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;426475
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;426949
cenva;2048;64;64;1;max;seq;51;dynamic;unlabelled;50;427646
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;427685
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;426890
cenva;2048;32;32;1;max;seq;51;dynamic;unlabelled;50;427027
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1007046
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;998245
cenva;2048;128;128;1;max;seq;126;dynamic;unlabelled;125;1001160
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1003780
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1000027
cenva;2048;64;64;1;max;seq;126;dynamic;unlabelled;125;1002461
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;1002718
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;1005100
cenva;2048;32;32;1;max;seq;126;dynamic;unlabelled;125;999664
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1904102
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1928826
cenva;2048;128;128;1;max;seq;247;dynamic;unlabelled;250;1925032
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1898458
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1902834
cenva;2048;64;64;1;max;seq;247;dynamic;unlabelled;250;1903270
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1895631
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1896720
cenva;2048;32;32;1;max;seq;247;dynamic;unlabelled;250;1911425
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;429335
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;426771
cenva;2048;128;128;1;max;seq;51;static;unlabelled;50;428482
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;427699
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;426862
cenva;2048;64;64;1;max;seq;51;static;unlabelled;50;426619
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;426957
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;427233
cenva;2048;32;32;1;max;seq;51;static;unlabelled;50;428874
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;1000395
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;997940
cenva;2048;128;128;1;max;seq;126;static;unlabelled;125;1000202
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1001124
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;1014637
cenva;2048;64;64;1;max;seq;126;static;unlabelled;125;999883
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1017469
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1006098
cenva;2048;32;32;1;max;seq;126;static;unlabelled;125;1006271
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1921161
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1919253
cenva;2048;128;128;1;max;seq;247;static;unlabelled;250;1914597
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1899197
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1913587
cenva;2048;64;64;1;max;seq;247;static;unlabelled;250;1915385
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1904452
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1910966
cenva;2048;32;32;1;max;seq;247;static;unlabelled;250;1915739
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;427433
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;426544
cenva;2048;128;128;1;max;seq;51;static,2;unlabelled;50;427573
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;428728
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;428791
cenva;2048;64;64;1;max;seq;51;static,2;unlabelled;50;427968
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;430416
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;426791
cenva;2048;32;32;1;max;seq;51;static,2;unlabelled;50;429834
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;997438
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;1015317
cenva;2048;128;128;1;max;seq;126;static,2;unlabelled;125;997650
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1011268
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1012036
cenva;2048;64;64;1;max;seq;126;static,2;unlabelled;125;1003990
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;998484
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;999703
cenva;2048;32;32;1;max;seq;126;static,2;unlabelled;125;994649
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1907403
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1907038
cenva;2048;128;128;1;max;seq;247;static,2;unlabelled;250;1902211
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1927500
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1921010
cenva;2048;64;64;1;max;seq;247;static,2;unlabelled;250;1896595
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1919832
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1903796
cenva;2048;32;32;1;max;seq;247;static,2;unlabelled;250;1904865
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;271839
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;219427
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;265648
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;267671
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;259924
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;267141
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;254401
cenva;2048;32;32;12;max;omp;149;;unlabelled;50;265933
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;251148
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;369498
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;258513
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;272198
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;264113
cenva;2048;32;32;12;max;omp;149;;unlabelled;50;248057
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;220513
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;255687
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;314992
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;245454
cenva;2048;32;32;12;max;omp;150;;unlabelled;50;262583
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;398501
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;320129
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;320197
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;316075
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;426085
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;320121
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;326070
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;351904
cenva;2048;32;32;12;max;omp;151;;cores;max_omp 2048/32x32;50;324112
